Barcode,Product ID,Product Name,Description,Wholesale Price,Packet Format,Vat,On Promo,Promotional Price
5000143964929	,270636,Sovereign Dual 20 Cigarettes,Statutory/Years: 18, £82.84, 10 x 20s , 20%,No,N/A
5000143929621	,248786,Sovereign Black 20 Cigarettes,Statutory/Years: 18, £100.53, 10 x 20s , 20%,No,N/A
5000143953831	,270746,Sterling Rolling Tobacco 3 in 1 30g,Statutory/Years: 18, £55.56, 5 x 30g , 20%,No,N/A
5000143967715	,270714,Silk Cut Purple 20 Cigarettes,Statutory/Years: 18, £108.83, 10 x 20s , 20%,No,N/A
5000143932225	,271309,Sterling Superkings Blue 20 Cigarettes,Statutory/Years: 18, £89.26, 10 x 20s , 20%,No,N/A
5000143978735	,270726,Sovereign Sky Blue 20 Cigarettes,Statutory/Years: 18, £81.99, 10 x 20s , 20%,No,N/A
5000143945928	,270715,Silk Cut Silver 20 Cigarettes,Statutory/Years: 18, £108.83, 10 x 20s , 20%,No,N/A
8720400433193	,216504,Signature Blue 10 Cigars,N/A, £46.41, 10 x 10s , 20%,No,N/A
8720400458806	,270999,Signature Red Filter 10 Cigars,N/A, £42.20, 10 x 10s , 20%,No,N/A
5000143971125	,270716,Silk Cut Purple 100s 20 Cigarettes,Statutory/Years: 18, £109.98, 10 x 20s , 20%,No,N/A
5000143992410	,270758,Sovereign Black 20 Cigarettes,Statutory/Years: 18, £100.53, 10 x 20s , 20%,No,N/A
8710568058376	,219109,Royal Dutch 5 Panatella Cigars,They do not require cutting. Royal Dutch is a brand produced by the Dannemann group., £24.13, 5 x 5s , 20%,No,N/A
0000096191330	,256862,Rothmans Silver Green Superkings 20 Cigarettes,N/A, £79.35, 10 x 20s , 20%,No,N/A
96184370	,249116,Rothmans Silver 20 Cigarettes,N/A, £79.35, 10 x 20s , 20%,No,N/A
96184349	,249113,Rothmans Original 20 Cigarettes,N/A, £107.87, 10 x 20s , 20%,No,N/A
96184424	,249055,Royals Red 20 Cigarettes,N/A, £99.44, 10 x 20s , 20%,No,N/A
96184363	,249112,Rothmans Blue XL 24 Cigarettes,N/A, £74.15, 8 x 24s , 20%,No,N/A
96184431	,249062,Royals Red 23 Cigarettes,N/A, £87.60, 8 x 23s , 20%,No,N/A
8710568058437	,219103,Royal Dutch Double Filter 10 Pack,"The Royal Dutch Double Filter cigarillos are double filtered cigarillos, which are San Antonio wrapped.", £35.71, 10 x 10s , 20%,No,N/A
0000054010451	,244124,Rizla Super Thin Silver King Size Slim Combi Pack,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £13.49, 24 x Pkt , 20%,No,N/A
96184394	,249133,Rothmans Blue Superkings 20 Cigarettes,N/A, £79.35, 10 x 20s , 20%,No,N/A
50008667	,139064,Rizla Silver Regular Papers,N/A, £21.33, 100 x 50pk , 20%,No,N/A
5000393364968	,249049,Rothmans Fine Tobacco for Rolling and Tubing 30g,N/A, £54.35, 5 x 30g , 20%,No,N/A
8720400433209	,216508,Signature Original 10 Cigars,Statutory/Years: 18, £46.41, 10 x 10s , 20%,No,N/A
4030700123989	,244122,Rizla Polar Blast Extra Slim Tips 60s,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £13.85, 24 x Pkt , 20%,No,N/A
5010891064215	,443648,Rizla Slimline Filter Tips 150s,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £3.49, 10 x 150pk , 20%,No,N/A
4030700129813	,256408,Rizla Menthol Chill Flavour Infusion,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £7.25, 25 x Sgl , 20%,No,N/A
5000226000285	,258767,Swan 54 Crushball Cool Burst Extra Slim Capsule Filter Tips,N/A, £15.29, 20 x 54pk , 20%,No,N/A
54034495	,282830,Rizla Red Ks Papers,N/A, £19.04, 50 x 32pk , 20%,No,N/A
5056546504811	,274376,Onyx E-Liq W/Melon Ice,N/A, £13.99, 6 x 50ml , 20%,No,N/A
5060721016440	,274372,Pukka E-Liq Rainbow Blaze,N/A, £29.39, 6 x 50ml , 20%,No,N/A
5060725788206	,269884,NZO Liq Menthol 6mg PM295,N/A, £3.99, 5 x 1pk , 20%,No,N/A
5410133831153	,121689,Rizla Regular Green Multipack 5 x 50s,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £13.39, 20 x 5pk , 20%,No,N/A
8412765998935	,262879,Clipper Mix Lighter Carousel,N/A, £79.99, 1 x 144s , 20%,No,N/A
5060725788442	,1019205,NZO E-Liq Blackcurrant Lemonade 6mg PM295 TPD Vape,NZO E-Liq Blackcurrant Lemonade 6mg PM295 TPD Vape, £3.99, 1 x 5 X 6MG , 20%,No,N/A
5000143944921	,270729,Sterling King Size 20 Cigarettes,Advisory/Years: 18, £89.25, 10 x 20s , 20%,No,N/A
50939886	,139047,Rizla Liquorice Papers,N/A, £21.74, 100 x 50pk , 20%,No,N/A
5060725788275	,1019207,NZO E-Liq Blackcurrant Ice 12mg PM295 TPD Vape,NZO E-Liq Blackcurrant Ice 12mg PM295 TPD Vape, £3.99, 1 x 5 X 12MG , 20%,No,N/A
15060649322767	,274389,Guardian E-Liq Purple Rain,N/A, £20.99, 6 x 100ml , 20%,No,N/A
5060721016501	,1019214,Pukka Juice E-Liq Blue Pear Ice 50ml Vape,Pukka Juice E-Liq Blue Pear Ice 50ml Vape, £29.39, 1 x 6 X 5OML , 20%,No,N/A
5060725788220	,269882,NZO Liq Menthol 18mg PM295,N/A, £3.99, 5 x 1pk , 20%,No,N/A
5707294194174	,216043,St Bruno Ready Rub TPD,N/A, £33.83, 5 x 25g , 20%,No,N/A
5060725788282	,269903,NZO Liq Blk/Ice 18mg PM295,N/A, £3.99, 5 x 1pk , 20%,No,N/A
5060649323019	,274393,Guardian E-Liq Grape Slush,N/A, £20.99, 6 x 100ml , 20%,No,N/A
5060725788466	,1019203,NZO E-Liq Blackcurrant Lemonade 18mg PM295 TPD Vape,NZO E-Liq Blackcurrant Lemonade 18mg PM295 TPD Vape, £3.99, 1 x 5 X 18MG , 20%,No,N/A
15060649322699	,274387,Guardian E-Liq Blue Rasp,N/A, £20.99, 6 x 100ml , 20%,No,N/A
15060649322644	,1019222,Guardian Vape E-Liq Black A Vape 100ml,Guardian Vape E-Liq Black A Vape 100ml, £20.99, 1 x 6 X 0MG , 20%,No,N/A
5707294194082	,216027,Gold Block TPD,N/A, £34.37, 5 x 25g , 20%,No,N/A
5000143903461	,270708,Mayfair KS White TTT,N/A, £92.86, 10 x 20s , 20%,No,N/A
5056546504866	,1019225,Onyx E-Liq Blackcurrant Ice 50ml Vape 0mg,Onyx E-Liq Blackcurrant Ice 50ml Vape 0mg, £13.99, 1 x 6 X 50ML , 20%,No,N/A
96184356	,249097,Rothmans Blue 20 Cigarettes,N/A, £79.35, 10 x 20s , 20%,No,N/A
15060649322668	,1019220,Guardian Vape E-Liq Blackcurrant Menthol Vape 100ml,Guardian Vape E-Liq Blackcurrant Menthol Vape 100ml, £20.99, 1 x 6 X 0MG , 20%,No,N/A
5060725788299	,1019202,NZO E-Liq Blueberry 6mg PM295 TPD Vape,NZO E-Liq Blueberry 6mg PM295 TPD Vape, £3.99, 1 x 5 X 6MG , 20%,No,N/A
5056546504842	,1019224,Onyx E-Liq Rainbow 50ml Vape 0mg,Onyx E-Liq Rainbow 50ml Vape 0mg, £13.99, 1 x 6 X 50ML , 20%,No,N/A
5000143956610	,248814,Sterling Rolling Tobacco 30g,Statutory/Years: 18, £55.24, 5 x 30g , 20%,No,N/A
5056246553478	,1019218,Double Drip E-Liq Super Berry Sherbet 0mg Vape,Double Drip E-Liq Super Berry Sherbet 0mg Vape, £31.69, 1 x 6 X 0MG , 20%,No,N/A
5056246553485	,1019216,Double Drip E-Liq Fizzy Cherry Cola 0mg Vape,Double Drip E-Liq Fizzy Cherry Cola 0mg Vape, £31.69, 1 x 6 X 0MG , 20%,No,N/A
5060725788596	,1019211,NZO Pod Pukka Raspberry Ice 20mg TPD Vape,NZO Pod Pukka Raspberry Ice 20mg TPD Vape, £24.95, 1 x 5 X 20MG , 20%,No,N/A
5060255436288	,274338,NicNac Jac Vapour Next Gen Disposable E-Cigarette Absolute Menthol Nicotine Salts 20mg/ml 300 Puffs,Capacity: 1.5ml Nicotine per puff: 0.081mg/Puff Manufactured under licence for JAC Vapour., £17.45, 10 x Sgl , 20%,No,N/A
5056246553454	,1019215,Double Drip E-Liq Raspberry Sherbet 0mg Vape,Double Drip E-Liq Raspberry Sherbet 0mg Vape, £31.69, 1 x 6 X 0MG , 20%,No,N/A
5060255436295	,274352,Nicnac Jac Vapour Next Gen Disposable E-Cigarette Ki Berry Cool Nicotine Salts 20mg/ml 300 Puffs,Capacity: 1.5ml Nicotine Per Puff: 0.089mg/Puff PG/VG 60:40. Manufactured under licence for JAC Vapour., £17.45, 10 x Sgl , 20%,No,N/A
5060592005710	,267696,Marlboro Gold KS 5 x 20 Cigarettes,N/A, £49.96, 1 x 5x20s , 20%,No,N/A
5056546504828	,274377,Onyx E-Liq Blue Rasp Ice,N/A, £13.99, 6 x 50ml , 20%,No,N/A
5060725788367	,1019206,NZO E-Liq  Mixed Berry Menthol 12mg PM295 TPD Vape,NZO E-Liq Mixed Berry Menthol 12mg PM295 TPD Vape, £3.99, 1 x 5 X 12MG , 20%,No,N/A
5060592005314	,267702,Marlboro Bright KS 20 Cigarettes,N/A, £99.47, 10 x 20s , 20%,No,N/A
5060592005291	,267706,Marlboro Silver Blue KS 20 Cigarettes,N/A, £99.47, 10 x 20s , 20%,No,N/A
5060592002962	,248855,Marlboro Gold Fine Cut Tobacco 30g,Statutory/Years: 18, £47.30, 5 x 30g , 20%,No,N/A
5060721016495	,274374,Pukka E-Liq Cherry Blaze,N/A, £29.39, 6 x 50ml , 20%,No,N/A
5000431008984	,116957,Make Your Own 100 King Size Cigarette Filter Tubes,N/A, £2.59, 5 x 100pk , 20%,No,N/A
5000431029781	,254258,Lambert & Butler Original Rolling Tobacco 50g,N/A, £92.66, 5 x 50g , 20%,No,N/A
5060592005260	,267703,Marlboro Gold KS 20 Cigarettes,N/A, £99.32, 10 x 20s , 20%,No,N/A
5000431027411	,248916,Lambert & Butler Bright 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £89.39, 10 x 20s , 20%,No,N/A
5000435013953	,248924,JPS Superkings Real Blue 5 x 20 Cigarettes,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £44.85, 1 x 5x20s , 20%,No,N/A
5060592005284	,267705,Marlboro Red KS 20 Cigarettes,N/A, £99.47, 10 x 20s , 20%,No,N/A
5000431028180	,248908,JPS Silver Stream 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £89.51, 10 x 20s , 20%,No,N/A
5000435013793	,249015,Lambert & Butler Original Silver 5 x 20 Cigarettes,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £44.99, 1 x 5x20s , 20%,No,N/A
5000435010082	,265203,JPS Players Easy Rolling Tobacco including Papers 50g,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £82.76, 5 x 50g , 20%,No,N/A
5000435011164	,248926,JPS Hand Rolling Tobacco 50g,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £106.68, 5 x 50g , 20%,No,N/A
5000435011133	,248925,JPS Hand Rolling Tobacco 30g,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £63.72, 5 x 30g , 20%,No,N/A
5000431029729	,257655,JPS Bright KS Box 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £89.51, 10 x 20s , 20%,No,N/A
5000431028036	,248903,John Player Special Legendary Black 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £101.99, 10 x 20s , 20%,No,N/A
5000435016541	,276946,Lambert & Butler Original Silver 21,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £89.39, 10 x 21s , 20%,No,N/A
5000143947625	,270704,Holborn Yellow 3-in-1 Pouch 30g,Statutory/Years: 18, £57.22, 5 x 30g , 20%,No,N/A
5000431028081	,248907,JPS Real Blue King Size 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £89.51, 10 x 20s , 20%,No,N/A
5060592005383	,265026,Heets Yellow,N/A, £37.92, 10 x 20s , 20%,No,N/A
5060592005376	,265024,Heets Turquoise Selection,N/A, £37.92, 10 x 20s , 20%,No,N/A
8720400434176	,216512,Henri Wintermans 5 Half Corona Cigars,N/A, £44.75, 5 x 5s , 20%,No,N/A
5060592005413	,265029,Heets Sienna Selection,N/A, £37.92, 10 x 20s , 20%,No,N/A
5060592005819	,265027,Heets Sienna Caps 20 Pack,N/A, £37.92, 10 x 20s , 20%,No,N/A
5000143950113	,248659,Holborn Yellow Fine Rolling Tobacco 50g,Statutory/Years: 18, £94.66, 5 x 50g , 20%,No,N/A
5060725787773	,1019209,NZO Pod Mixed Berry 20mg TPD Vape,NZO Pod Mixed Berry 20mg TPD Vape, £24.95, 1 x 5 X 20MG , 20%,No,N/A
5060592005420	,265028,Heets Green Selection,N/A, £37.92, 10 x 20s , 20%,No,N/A
5060592005406	,265032,Heets Blue Selection,N/A, £37.92, 10 x 20s , 20%,No,N/A
0819913019395	,251605,Mango 18mg/ml JUULpods (Pack of 4),"Pack of four JUULpodsMango Nectar flavour1 JUULpod contains - 0.7mlNicotine concentration: 18mg/mlTotal nicotine content: 12.6mg/JUULpodMango is tangy mango flavour with notes of tropical fruits. JUULpods are designed to fit the JUUL Vapouriser. Only use JUULpods in your JUUL Vapouriser. Our JUULsalts™ e-liquid contain nicotine salts found in the tobacco leaf, rather than free-base nicotine used in most e-cigarettes and vapourizers. Together with temperature-regulated vapour technology, this proprietary chemistry enables JUUL to deliver a vapour experience like no other.Statutory/Years: 18", £51.28, 8 x 4pk , 20%,No,N/A
5060592004942	,266786,Heets Russet,N/A, £37.92, 10 x 20s , 20%,No,N/A
5060592008841	,274006,Heets Mauve Wave,N/A, £37.92, 10 x 20s , 20%,No,N/A
6974227020568	,273283,Geek Bar Disposable Blueberry Sour Raspberry,"2% NicotineUp to 575 PuffsBattery: 500mAh E-Liquid Capacity: 2 ml Nicotine Strength: 20mg/ml Nicotine Dose Per Puff: 102µgBox Contents: 1 x Leaflet, 1 x Geek Bar Disposable DeviceStatutory/Years: 18", £29.99, 10 x Sgl , 20%,No,N/A
5000143949025	,218845,Hamlet Miniatures 10,Statutory/Years: 18, £52.50, 10 x 10s , 20%,No,N/A
8938506311240	,182575,Exis Disposable Flint Lighter,Disposable Flint Lighter, £3.29, 25 x Sgl , 20%,No,N/A
5000431028357	,248912,JPS Superkings Real Blue 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £89.52, 10 x 20s , 20%,No,N/A
8938506311516	,181445,Exis Electronic Refillable Lighter,"This Exis translucent colour collection is an electronic refillable lighter. Features include adjustable flame, Child Resistant trigger and visible gas level. The range is designed to offer excellent value for money to our trade customers and consumers. All Exis lighters comply with the EU standardStatutory/Years: 18", £4.49, 25 x Sgl , 20%,No,N/A
5060658057097	,276536,Edge Very Menthol E-Liquid 3mg/ml 10ml,"3mg/ml - 0,008 mg/puffStatutory/Years: 18", £3.99, 5 x Sgl , 20%,No,N/A
5060657342996	,276523,Edge Strawberry & Lime E-Liquid 6mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5000143941722	,221486,Hamlet Fine 5,Statutory/Years: 18, £50.57, 10 x 5s , 20%,No,N/A
5060657342965	,276529,Edge E-Liquid 6mg/ml Strawberry Milkshake 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060566143530	,268273,Edge Virginia Tobacco E-Liquid 12mg/ml 10ml,"12mg/ml - 0,031 mg/puffStatutory/Years: 18", £3.99, 5 x Sgl , 20%,No,N/A
5060592005390	,265022,Heets Amber Selection,N/A, £37.92, 10 x 20s , 20%,No,N/A
5060657342903	,276517,Edge E-Liquid 6mg/ml Heizen 10ml,"Aniseed, menthol, blue raspberry & white grapeStatutory/Years: 18", £3.99, 5 x Sgl , 20%,No,N/A
5060657343023	,276537,Edge E-Liquid 6mg Very Menthol 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342873	,276508,Edge E-Liquid 6mg Forest Fruits 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657343054	,276545,Edge E-Liquid 6mg Virginia Tobacco 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342989	,276533,Edge E-Liquid 18mg/ml Strawberry Milkshake 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5000431029750	,254257,Lambert & Butler Original Rolling Tobacco 30g,N/A, £55.31, 5 x 30g , 20%,No,N/A
5060657342897	,276514,Edge E-Liquid 18mg/ml Forest Fruits 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342774	,276487,Edge E-Liquid 18mg/ml Blackcurrant 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5000431026681	,248788,Embassy Filter 20,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £109.36, 10 x 20s , 20%,No,N/A
5060657343061	,276546,Edge E-Liquid 12mg Virginia Tobacco 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657343030	,276538,Edge E-Liquid 12mg Very Menthol 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342880	,276509,Edge E-Liquid 12mg Forest Fruits 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657343016	,276526,Edge Strawberry & Lime E-Liquid 18mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657343078	,276547,Edge E-Liquid 18mg Virginia Tobacco 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342811	,276498,Edge British Tobacco E-Liquid 6mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342835	,276503,Edge British Tobacco E-Liquid 18mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342828	,276499,Edge British Tobacco E-Liquid 12mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657342781	,276488,Edge Blueberry E-Liquid 6mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
4030700115410	,227692,Rizla Menthol Ultra Slim Filter Tips 120s,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £6.99, 20 x 120s , 20%,No,N/A
5060657342798	,276492,Edge Blueberry E-Liquid 12mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
5060657343047	,276539,Edge E-Liquid 18mg/ml Very Menthol 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
96184240	,249039,Dunhill Red 20 Cigarettes,N/A, £107.87, 10 x 20s , 20%,No,N/A
96184233	,249038,Dunhill International 20 Cigarettes,N/A, £111.13, 10 x 20s , 20%,No,N/A
5060592004911	,263805,Heets Teak,N/A, £37.92, 10 x 20s , 20%,No,N/A
5000435010594	,248759,Drum The Original Blue 30g,The Original BlueManufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £143.20, 10 x 30g , 20%,No,N/A
5000435011430	,219445,Castella Classic Fine Cigars 10,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £55.47, 5 x 10s , 20%,No,N/A
5000431027169	,248743,Carlton SKS Original 20s,Manufactured in the EU by Imperial Tobacco Limited., £83.87, 10 x 20s , 20%,No,N/A
5000435012710	,248739,Carlton SKS Bright 5/20 Multi Pack,Manufactured in the EU by Imperial Tobacco Limited., £42.33, 1 x 5x20s , 20%,No,N/A
5000435010624	,248763,Drum The Original Blue 50g,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £119.11, 5 x 50g , 20%,No,N/A
5000435012598	,248738,Carlton KS Original 5/20 Multi Pack,Manufactured in the EU by Imperial Tobacco Limited., £42.33, 1 x 5x20s , 20%,No,N/A
5000431027084	,248728,Carlton KS Original 20s,Manufactured in the EU by Imperial Tobacco Limited., £83.87, 10 x 20s , 20%,No,N/A
5000431027138	,248727,Carlton KS Bright 20s,Manufactured in the EU by Imperial Tobacco Limited., £83.87, 10 x 20s , 20%,No,N/A
5000433025507	,256724,Carlton Green Filter SKS 20s,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £83.87, 10 x 20s , 20%,No,N/A
5000143999228	,270754,Camel Blue 20 Cigarettes,Statutory/Years: 18, £108.83, 10 x 20s , 20%,No,N/A
5710840176906	,224613,Blue Ridge Virginia Blend Coarse Cut Pipe Tobacco 20g,"This pipe tobacco is a blend of Virginia leaves, cured and matured, moist to the touch and produced in a thick cut.Statutory/Years: 18", £20.03, 5 x 20g , 20%,No,N/A
5060657342842	,276505,Edge Cherry Menthol E-Liquid 6mg/ml 10ml,Statutory/Years: 18, £3.99, 5 x Sgl , 20%,No,N/A
8719214528065	,254155,blu® myblu® Liquidpods Menthol 9mg/ml 2 x 1.5ml,Statutory/Years: 18, £19.89, 5 x 2pk , 20%,No,N/A
8719214528423	,237173,blu® myblu® Liquidpods Mango Apricot 9mg/ml 2 x 1.5ml,Statutory/Years: 18, £19.89, 5 x 2pk , 20%,No,N/A
5000431027237	,248729,Carlton SKS Bright 20s,Manufactured in the EU by Imperial Tobacco Limited., £83.87, 10 x 20s , 20%,No,N/A
8719214528331	,242232,blu® myblu® Liquidpods Cherry Crush 9mg/ml 2 x 1.5ml,Manufactured in the EU by Imperial Tobacco LimitedAdvisory/Years: 18, £19.89, 5 x 2pk , 20%,No,N/A
8719214528782	,254156,blu® myblu® Liquidpods Café Latte 9mg/ml 2 x 1.5ml,Liquidpod Café LatteStatutory/Years: 18, £19.89, 5 x 2pk , 20%,No,N/A
8719214528515	,237174,blu® myblu® Liquidpods Blue Ice 9mg/ml 2 x 1.5ml,Manufactured in the EU by Imperial Tobacco Limited.Statutory/Years: 18, £19.89, 5 x 2pk , 20%,No,N/A
